87.0545,32.6725,153.269
86.36,32.6811,152.569
86.998,33.1499,152.657
86.1655,33.2822,153.562
85.7527,33.3381,152.315
85.5437,33.3747,152.978
85.5104,34.0508,150.785
86.0025,34.8235,150.608
85.5613,34.2375,151.048
86.1334,34.5036,151.494
85.362,33.997,151.706
84.7505,33.1944,152.779
85.15,33.9508,153.435
85.3218,34.2759,152.544
86.2444,34.3446,152.668
87.0436,33.4724,153.655
86.6573,33.7972,152.236
86.924,33.7961,152.482
86.91,34.156,152.258
86.9326,33.8049,151.972
85.6357,34.3755,151.69
86.5924,33.3831,151.903
86.9146,34.2892,151.934
85.751,33.6371,151.556
85.9022,34.2838,151.534
85.2647,33.8672,151.956
85.6671,34.2621,151.687
86.4394,33.7857,152.141
87.3885,34.218,151.383
86.4252,33.4402,152.587
85.2277,33.6469,151.91
85.7992,34.2614,153.403
86.2064,34.1824,153.073
85.156,33.2162,152.917
